City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Dalaman,Dalaman Airport Daltur Aparts,,9.1,14,87,Booking.com
Dalaman,Dolphin Apart & Hotel,"Sarıgerme Mahallesi Merkez Sokak 416/B, Sarigerme 48000",8.8,99,135,Expedia
Dalaman,Hotel Sevgi 2,"Sarigerme, No. 248, Sarigerme 48100",,,120,Expedia
Dalaman,16 Jasmine Apartment Botanic Gardens,,7.1,1,263,Booking.com
Tenerife,Hotel Silken Atlántida Santa Cruz,"Avda. 3 de Mayo, 3, 38005 Santa Cruz de Tenerife, Tenerife",8.5,3596,297,Booking.com
Tenerife,Hotel Taburiente,"C/ Dr Jose Naveiras 24a, 38001 Santa Cruz de Tenerife, Tenerife",8.7,2345,291,Booking.com
Tenerife,Hotel Colón Rambla,"C/ Viera Y Clavijo 49, 38004 Santa Cruz de Tenerife, Tenerife",8.6,2039,291,Booking.com
Tenerife,Vistamar,,8.2,99,259,Booking.com
Tenerife,Urban Anaga Hotel,"Calle Imeldo Seris 19, 38003 Santa Cruz de Tenerife, Tenerife",8.6,1112,312,Booking.com
Tenerife,La Laguna Gran Hotel,"C/ Nava y Grimón, 18, 38201 San Cristóbal de La Laguna, Tenerife",9.0,4271,262,Snaptravel
Tenerife,Dream Flat,,9.0,69,155,Booking.com
Tenerife,Iberostar Heritage Grand Mencey,"Calle Doctor Jose Naveiras, 38, 38004 Santa Cruz de Tenerife, Tenerife",8.9,1943,379,Tripadvisor
Tenerife,Occidental Santa Cruz Contemporáneo,"Rambla De Santa Cruz, 116, 38001 Santa Cruz de Tenerife, Tenerife",8.2,2560,264,Booking.com
Tenerife,Apartamento moderno nucleo Santa Cruz,,9.4,23,240,Booking.com
Malaga,Only You Hotel Málaga,"Alameda Principal, 1, 29001 Málaga, Andalusia",8.8,78,566,Booking.com
Malaga,Ilunion Malaga,"Paseo Marítimo Antonio Machado, 10, 29002 Málaga, Andalusia",8.5,5934,322,Booking.com
Malaga,Soho Boutique Colón,"Alameda de Colón, 5, 29001 Málaga, Andalusia",8.7,1853,283,Hotels.com
Malaga,Ce-Cervantes,Centro,9.1,54,434,Booking.com
Malaga,Gran hotel Miramar GL,"Paseo Reding, 22, 29016 Málaga, Andalusia",9.2,2527,656,Booking.com
Malaga,Salles Hotel Malaga Centro,"Marmoles 6, 29007 Málaga, Andalusia",8.5,2577,274,Booking.com
Malaga,Telmo Fresh Apartments by Bossh! Apartments,Centro,8.8,21,226,Booking.com
Malaga,Hotel Guadalmedina,"Pasillo Del Matadero, 16, 29001 Málaga, Andalusia",8.5,2681,303,Booking.com
Malaga,Hotel Plaza Del Castillo,"Calle De Fedra (Calle Albania 3-5), 29196 Málaga, Andalusia",8.3,3028,257,Booking.com
Malaga,Tandem Soho Suites,Centro,9.1,2242,281,Booking.com
Amsterdam,Park Inn by Radisson Amsterdam City West,"La Guardiaweg 59, 1043 DE Amsterdam, North Holland",8.2,12922,342,Booking.com
Amsterdam,Xo Hotels Couture,"Delflandlaan 15, 1062 EA Amsterdam, North Holland",8.7,6298,242,Booking.com
Amsterdam,Pestana Amsterdam Riverside,"Amsteldijk 67, 1074 HZ Amsterdam, North Holland",8.6,3377,557,Booking.com
Amsterdam,Yays Amsterdam Salthouse Canal,Westerpark,8.6,898,543,Booking.com
Amsterdam,Postillion Hotel Amsterdam,"Paul Van Vlissingenstraat 9-11, 1096 BK Amsterdam, North Holland",8.7,8732,359,Booking.com
Amsterdam,NH Collection Amsterdam Grand Hotel Krasnapolsky,"Dam 9, 1012 JS Amsterdam, North Holland",8.8,6696,744,Booking.com
Amsterdam,Sailor Suite Coaster Mado,Amsterdam-Oost,9.7,74,463,Booking.com
Amsterdam,The Student Hotel Amsterdam City,"Wibautstraat 129, 1091 GL Amsterdam, North Holland",8.7,4947,389,Booking.com
Amsterdam,NH Collection Amsterdam Doelen,"Nieuwe Doelenstraat 26, 1012 CP Amsterdam, North Holland",8.9,1344,643,NH Collection Hotels
