,City,Car Type,Number of Passengers,Location,Supplier,Total Price,Price,Offer Rating
1898,Malta,Volkswagen up!,4.0,call for pick-up,Argus Car Hire,73.0,19.0,9.2
1899,Malta,Volkswagen up!,4.0,call for pick-up,Holiday Autos,95.0,24.0,9.2
1900,Malta,Volkswagen up!,4.0,call for pick-up,easyCar,95.0,24.0,8.0
1901,Malta,Nissan Micra,5.0,Shuttle,KAYAK,42.0,11.0,9.8
1902,Malta,Nissan Micra,5.0,Shuttle,QEEQ.COM,42.0,11.0,9.8
1903,Malta,Nissan Micra,5.0,Shuttle,Wisecars,45.0,12.0,7.5
1904,Malta,Nissan Micra,5.0,Shuttle,HolidayCars.com,46.0,12.0,8.0
1905,Malta,Nissan Micra,5.0,Shuttle,Discover Cars,47.0,12.0,9.0
1906,Malta,Nissan Micra,5.0,Shuttle,Booking.com,47.0,12.0,7.5
1907,Malta,Nissan Micra,5.0,Shuttle,Zest Car Rental,47.0,12.0,9.2
1908,Malta,Nissan Micra,5.0,Shuttle,Rentalcars,49.0,13.0,7.5
1909,Malta,Nissan Micra,5.0,Shuttle,Opodo,70.0,18.0,9.2
1910,Malta,Nissan Micra,5.0,Shuttle,Argus Car Hire,80.0,20.0,9.2
1911,Malta,Nissan Micra,5.0,Shuttle,Holiday Autos,114.0,29.0,9.2
1912,Malta,Nissan Micra,5.0,Shuttle,easyCar,114.0,29.0,8.0
1913,Malta,Volkswagen Polo,5.0,Shuttle,Discover Cars,48.0,12.0,7.5
1914,Malta,Renault Clio,5.0,Shuttle,Zest Car Rental,56.0,14.0,9.2
1915,Malta,Renault Clio,5.0,Shuttle,Enjoy Travel,61.0,16.0,5.8
1916,Malta,Renault Clio,5.0,Shuttle,KAYAK,64.0,16.0,7.5
1917,Malta,Renault Clio,5.0,Shuttle,QEEQ.COM,64.0,16.0,7.5
1918,Malta,Renault Clio,5.0,Shuttle,HolidayCars.com,66.0,17.0,5.8
1919,Malta,Renault Clio,5.0,Shuttle,Enjoy Travel,69.0,18.0,4.2
1920,Malta,Renault Clio,5.0,Shuttle,Discover Cars,75.0,19.0,6.8
1921,Malta,Renault Clio,5.0,Shuttle,Booking.com,76.0,19.0,7.5
1922,Malta,Renault Clio,5.0,Shuttle,Rentalcars,79.0,20.0,7.5
1923,Malta,Renault Clio,5.0,Shuttle,Opodo,83.0,21.0,7.0
1924,Malta,Renault Clio,5.0,Shuttle,Argus Car Hire,100.0,25.0,7.0
1925,Malta,Renault Clio,5.0,Shuttle,Holiday Autos,175.0,44.0,7.0
1926,Malta,Renault Clio,5.0,Shuttle,easyCar,175.0,44.0,5.8
1927,Malta,Chevrolet Spark,5.0,Shuttle,Discover Cars,43.0,11.0,7.5
1928,Malta,Opel Adam,4.0,Shuttle,Zest Car Rental,51.0,13.0,9.2
1929,Malta,Opel Adam,4.0,Shuttle,Enjoy Travel,55.0,14.0,5.8
1930,Malta,Opel Adam,4.0,Shuttle,KAYAK,59.0,15.0,7.5
1931,Malta,Opel Adam,4.0,Shuttle,QEEQ.COM,59.0,15.0,7.5
1932,Malta,Opel Adam,4.0,Shuttle,HolidayCars.com,60.0,15.0,5.8
1933,Malta,Opel Adam,4.0,Shuttle,Enjoy Travel,62.0,16.0,4.2
1934,Malta,Opel Adam,4.0,Shuttle,Discover Cars,69.0,18.0,6.8
1935,Malta,Opel Adam,4.0,Shuttle,Booking.com,72.0,18.0,7.5
1936,Malta,Opel Adam,4.0,Shuttle,Rentalcars,74.0,19.0,7.5
1937,Malta,Opel Adam,4.0,Shuttle,Opodo,79.0,20.0,7.0
1938,Malta,Opel Adam,4.0,Shuttle,Argus Car Hire,94.0,24.0,7.0
1939,Malta,Opel Adam,4.0,Shuttle,Holiday Autos,158.0,40.0,7.0
1940,Malta,Opel Adam,4.0,Shuttle,easyCar,158.0,40.0,5.8
1941,Malta,Volkswagen Polo,5.0,Shuttle,VIP Cars,50.0,13.0,9.0
1942,Malta,Volkswagen Polo,5.0,Shuttle,KAYAK,53.0,14.0,9.8
1943,Malta,Volkswagen Polo,5.0,Shuttle,QEEQ.COM,53.0,14.0,9.8
1944,Malta,Volkswagen Polo,5.0,Shuttle,Discover Cars,61.0,16.0,7.5
1945,Malta,Volkswagen Polo,5.0,Shuttle,Opodo,82.0,21.0,9.2
1946,Malta,Volkswagen Polo,5.0,Shuttle,Argus Car Hire,89.0,23.0,9.2
1947,Malta,Volkswagen Polo,5.0,Shuttle,Holiday Autos,142.0,36.0,9.2
1948,Malta,Volkswagen Polo,5.0,Shuttle,easyCar,142.0,36.0,8.0
1949,Malta,Renault Mégane,5.0,call for pick-up,KAYAK,55.0,14.0,9.8
1950,Malta,Renault Mégane,5.0,call for pick-up,QEEQ.COM,55.0,14.0,9.8
1951,Malta,Renault Mégane,5.0,call for pick-up,Booking.com,59.0,15.0,7.5
1952,Malta,Renault Mégane,5.0,call for pick-up,Rentalcars,61.0,16.0,7.5
1953,Malta,Renault Mégane,5.0,call for pick-up,Opodo,90.0,23.0,9.2
1954,Malta,Renault Mégane,5.0,call for pick-up,Argus Car Hire,90.0,23.0,9.2
1955,Malta,Renault Mégane,5.0,call for pick-up,Discover Cars,92.0,23.0,9.0
1956,Malta,Renault Mégane,5.0,call for pick-up,Holiday Autos,147.0,37.0,9.2
1957,Malta,Renault Mégane,5.0,call for pick-up,easyCar,147.0,37.0,8.0
1958,Malta,Fiat 500,4.0,Shuttle,QEEQ.COM,46.0,12.0,7.5
1959,Malta,Fiat 500,4.0,Shuttle,Enjoy Travel,47.0,12.0,4.2
1960,Malta,Fiat 500,4.0,Shuttle,HolidayCars.com,48.0,12.0,5.8
1961,Malta,Fiat 500,4.0,Shuttle,Booking.com,49.0,13.0,7.5
1962,Malta,Fiat 500,4.0,Shuttle,KAYAK,49.0,13.0,7.5
1963,Malta,Fiat 500,4.0,Shuttle,Rentalcars,50.0,13.0,7.5
1964,Malta,Fiat 500,4.0,Shuttle,Discover Cars,55.0,14.0,6.8
1965,Malta,Fiat 500,4.0,Shuttle,Opodo,73.0,19.0,7.0
1966,Malta,Fiat 500,4.0,Shuttle,Argus Car Hire,81.0,21.0,7.0
1967,Malta,Fiat 500,4.0,Shuttle,Holiday Autos,119.0,30.0,7.0
1968,Malta,Fiat 500,4.0,Shuttle,easyCar,119.0,30.0,5.8
1969,Malta,Ford Fiesta,5.0,Shuttle,KAYAK,71.0,18.0,9.8
1970,Malta,Ford Fiesta,5.0,Shuttle,QEEQ.COM,71.0,18.0,9.8
1971,Malta,Ford Fiesta,5.0,Shuttle,Enjoy Travel,72.0,18.0,5.8
1972,Malta,Ford Fiesta,5.0,Shuttle,Booking.com,75.0,19.0,7.5
1973,Malta,Ford Fiesta,5.0,Shuttle,HolidayCars.com,76.0,19.0,8.0
1974,Malta,Ford Fiesta,5.0,Shuttle,Rentalcars,77.0,20.0,7.5
1975,Malta,Ford Fiesta,5.0,Shuttle,Opodo,86.0,22.0,9.2
1976,Malta,Ford Fiesta,5.0,Shuttle,Argus Car Hire,117.0,30.0,9.2
1977,Malta,Ford Fiesta,5.0,Shuttle,Holiday Autos,214.0,54.0,9.2
1978,Malta,Ford Fiesta,5.0,Shuttle,easyCar,214.0,54.0,8.0
1979,Malta,Seat Ibiza,4.0,Airport terminal,KAYAK,73.0,19.0,9.8
1980,Malta,Seat Ibiza,4.0,Airport terminal,QEEQ.COM,73.0,19.0,9.8
1981,Malta,Fiat Panda,4.0,Shuttle,VIP Cars,45.0,12.0,9.0
1982,Malta,Fiat Panda,4.0,Shuttle,Discover Cars,52.0,13.0,7.5
1983,Malta,Ford Ka,4.0,Shuttle,Opodo,78.0,20.0,9.2
1984,Malta,Ford Ka,4.0,Shuttle,Argus Car Hire,86.0,22.0,9.2
1985,Malta,Ford Ka,4.0,Shuttle,Holiday Autos,134.0,34.0,9.2
1986,Malta,Ford Ka,4.0,Shuttle,easyCar,134.0,34.0,8.0
1987,Malta,Opel Adam,4.0,Shuttle,KAYAK,60.0,15.0,9.8
1988,Malta,Opel Adam,4.0,Shuttle,Enjoy Travel,60.0,15.0,5.8
1989,Malta,Opel Adam,4.0,Shuttle,QEEQ.COM,60.0,15.0,9.8
1990,Malta,Opel Adam,4.0,Shuttle,Booking.com,62.0,16.0,7.5
1991,Malta,Opel Adam,4.0,Shuttle,Rentalcars,64.0,16.0,7.5
1992,Malta,Opel Adam,4.0,Shuttle,HolidayCars.com,64.0,16.0,8.0
1993,Malta,Opel Adam,4.0,Shuttle,Opodo,83.0,21.0,9.2
1994,Malta,Opel Adam,4.0,Shuttle,Argus Car Hire,102.0,26.0,9.2
1995,Malta,Opel Adam,4.0,Shuttle,Holiday Autos,177.0,45.0,9.2
1996,Malta,Opel Adam,4.0,Shuttle,easyCar,177.0,45.0,8.0
1997,Toronto,Nissan Sentra,5.0,Pick up at airport,Turo,90.0,23.0,4.8
1998,Toronto,Chevrolet Spark,4.0,YYZ,KAYAK,124.0,31.0,7.8
1999,Toronto,Chevrolet Spark,4.0,YYZ,QEEQ.COM,124.0,31.0,7.8
2000,Toronto,Kia Rio,4.0,YYZ,KAYAK,124.0,31.0,7.8
2001,Toronto,Kia Rio,4.0,YYZ,QEEQ.COM,124.0,31.0,7.8
2002,Toronto,Toyota Corolla,5.0,YYZ,KAYAK,130.0,33.0,7.8
2003,Toronto,Toyota Corolla,5.0,YYZ,QEEQ.COM,130.0,33.0,7.8
2004,Toronto,Hyundai Accent,5.0,Shuttle,Discover Cars,172.0,43.0,9.0
2005,Toronto,Toyota RAV4,5.0,YYZ,KAYAK,148.0,37.0,7.8
2006,Toronto,Toyota RAV4,5.0,YYZ,QEEQ.COM,148.0,37.0,7.8
2007,Toronto,Honda Civic,5.0,Shuttle,Discover Cars,172.0,43.0,9.0
2008,Toronto,Chevrolet Spark,5.0,YYZ,KAYAK,221.0,56.0,10.0
2009,Toronto,Chevrolet Spark,5.0,YYZ,QEEQ.COM,221.0,56.0,10.0
2010,Toronto,Chevrolet Spark,5.0,YYZ,Bsp Auto,370.0,93.0,9.0
2011,Toronto,Chevrolet Spark,5.0,YYZ,Rentalcars,386.0,97.0,8.0
2012,Toronto,Chevrolet Spark,5.0,YYZ,Booking.com,386.0,97.0,8.0
2013,Toronto,Chevrolet Spark,5.0,YYZ,Argus Car Hire,753.0,189.0,7.0
2014,Toronto,Chevrolet Spark,5.0,YYZ,Opodo,807.0,202.0,7.0
2015,Toronto,Chevrolet Spark,5.0,YYZ,Holiday Autos,1275.0,319.0,7.0
2016,Toronto,Chevrolet Spark,5.0,YYZ,easyCar,1275.0,319.0,5.8
2017,Toronto,Toyota Corolla,5.0,Shuttle,Discover Cars,182.0,46.0,9.0
2018,Toronto,Ford F-150,5.0,Shuttle,KAYAK,148.0,37.0,7.8
2019,Toronto,Ford F-150,5.0,Shuttle,QEEQ.COM,148.0,37.0,7.8
2020,Toronto,Kia Rio,4.0,call for pick-up,VIP Cars,158.0,40.0,5.8
2021,Toronto,Kia Rio,4.0,call for pick-up,HolidayCars.com,158.0,40.0,5.8
2022,Toronto,Kia Rio,4.0,call for pick-up,KAYAK,165.0,42.0,10.0
2023,Toronto,Kia Rio,4.0,call for pick-up,QEEQ.COM,165.0,42.0,10.0
2024,Toronto,Kia Rio,4.0,call for pick-up,Bsp Auto,166.0,42.0,6.8
2025,Toronto,Kia Rio,4.0,call for pick-up,Wisecars,166.0,42.0,6.8
2026,Toronto,Kia Rio,4.0,call for pick-up,Discover Cars,167.0,42.0,9.0
2027,Toronto,Chevrolet Spark,4.0,YTZ,Opodo,152.0,38.0,9.0
2028,Toronto,Chevrolet Spark,4.0,YTZ,Discover Cars,152.0,38.0,8.0
2029,Toronto,Chevrolet Spark,4.0,YTZ,Enjoy Travel,152.0,38.0,4.8
2030,Toronto,Chevrolet Spark,4.0,YTZ,QEEQ.COM,152.0,38.0,9.0
2031,Toronto,Chevrolet Spark,4.0,YTZ,Holiday Autos,152.0,38.0,9.0
2032,Toronto,Chevrolet Spark,4.0,YTZ,easyCar,152.0,38.0,8.0
2033,Toronto,Chevrolet Spark,4.0,YTZ,HolidayCars.com,152.0,38.0,8.0
2034,Toronto,Chevrolet Spark,4.0,YTZ,Hertz,152.0,38.0,5.8
2035,Toronto,Mazda Mazda2,5.0,YYZ,KAYAK,169.0,43.0,7.8
2036,Toronto,Mazda Mazda2,5.0,YYZ,QEEQ.COM,169.0,43.0,7.8
2037,Toronto,Mazda Mazda2,5.0,YYZ,Discover Cars,170.0,43.0,6.8
2038,Toronto,Mazda Mazda2,5.0,YYZ,HolidayCars.com,178.0,45.0,5.8
2039,Toronto,Volkswagen Jetta,5.0,Shuttle,KAYAK,156.0,39.0,7.8
2040,Toronto,Volkswagen Jetta,5.0,Shuttle,QEEQ.COM,156.0,39.0,7.8
2041,Toronto,Hyundai Sonata,5.0,Shuttle,KAYAK,156.0,39.0,7.8
2042,Toronto,Hyundai Sonata,5.0,Shuttle,QEEQ.COM,156.0,39.0,7.8
2043,Lanzarote,Toyota Aygo,4.0,Airport terminal,Booking.com,179.0,45.0,8.0
2044,Lanzarote,Toyota Aygo,4.0,Airport terminal,KAYAK,179.0,45.0,8.0
2045,Lanzarote,Toyota Aygo,4.0,Airport terminal,Argus Car Hire,254.0,64.0,9.5
2046,Lanzarote,Toyota Aygo,4.0,Airport terminal,Opodo,270.0,68.0,9.5
2047,Lanzarote,Toyota Aygo,4.0,Airport terminal,Holiday Autos,447.0,112.0,9.5
2048,Lanzarote,Toyota Aygo,4.0,Airport terminal,easyCar,447.0,112.0,7.8
2049,Lanzarote,Hyundai i10,4.0,Shuttle,Rentalcars,183.0,46.0,8.0
2050,Lanzarote,Hyundai i10,4.0,Shuttle,Booking.com,183.0,46.0,8.0
2051,Lanzarote,Hyundai i10,4.0,Shuttle,KAYAK,183.0,46.0,8.0
2052,Lanzarote,Hyundai i10,4.0,Shuttle,Enjoy Travel,187.0,47.0,4.5
2053,Lanzarote,Hyundai i10,4.0,Shuttle,HolidayCars.com,187.0,47.0,9.0
2054,Lanzarote,Hyundai i10,4.0,Shuttle,Opodo,270.0,68.0,9.5
2055,Lanzarote,Hyundai i10,4.0,Shuttle,Argus Car Hire,278.0,70.0,9.5
2056,Lanzarote,Hyundai i10,4.0,Shuttle,Holiday Autos,489.0,123.0,9.5
2057,Lanzarote,Hyundai i10,4.0,Shuttle,easyCar,489.0,123.0,7.8
2058,Lanzarote,Hyundai i10,4.0,Airport terminal,VIP Cars,198.0,50.0,9.5
2059,Lanzarote,Hyundai i10,4.0,Airport terminal,Hertz,198.0,50.0,5.8
2060,Lanzarote,Hyundai i10,4.0,Airport terminal,Enjoy Travel,209.0,53.0,4.5
2061,Lanzarote,Hyundai i10,4.0,Airport terminal,HolidayCars.com,209.0,53.0,9.0
2062,Lanzarote,Hyundai i10,4.0,Airport terminal,Rentalcars,210.0,53.0,8.0
2063,Lanzarote,Hyundai i10,4.0,Airport terminal,Booking.com,210.0,53.0,8.0
2064,Lanzarote,Hyundai i10,4.0,Airport terminal,KAYAK,210.0,53.0,8.0
2065,Lanzarote,Hyundai i10,4.0,Airport terminal,Opodo,270.0,68.0,9.5
2066,Lanzarote,Hyundai i10,4.0,Airport terminal,Argus Car Hire,302.0,76.0,9.5
2067,Lanzarote,Hyundai i10,4.0,Airport terminal,Holiday Autos,531.0,133.0,9.5
2068,Lanzarote,Hyundai i10,4.0,Airport terminal,easyCar,531.0,133.0,7.8
2069,Lanzarote,Citroen C3,5.0,Airport terminal,Booking.com,189.0,48.0,8.0
2070,Lanzarote,Citroen C3,5.0,Airport terminal,KAYAK,189.0,48.0,8.0
2071,Lanzarote,Citroen C3,5.0,Airport terminal,Opodo,224.0,56.0,9.5
2072,Lanzarote,Citroen C3,5.0,Airport terminal,Argus Car Hire,269.0,68.0,9.5
2073,Lanzarote,Citroen C3,5.0,Airport terminal,Holiday Autos,473.0,119.0,9.5
2074,Lanzarote,Citroen C3,5.0,Airport terminal,easyCar,473.0,119.0,7.8
2075,Lanzarote,Peugeot 208,5.0,Airport terminal,VIP Cars,204.0,51.0,9.5
2076,Lanzarote,Peugeot 208,5.0,Airport terminal,Hertz,204.0,51.0,5.8
2077,Lanzarote,Peugeot 208,5.0,Airport terminal,Enjoy Travel,215.0,54.0,4.5
2078,Lanzarote,Peugeot 208,5.0,Airport terminal,HolidayCars.com,215.0,54.0,9.0
2079,Lanzarote,Peugeot 208,5.0,Airport terminal,Rentalcars,216.0,54.0,8.0
2080,Lanzarote,Peugeot 208,5.0,Airport terminal,Booking.com,216.0,54.0,8.0
2081,Lanzarote,Peugeot 208,5.0,Airport terminal,KAYAK,216.0,54.0,8.0
2082,Lanzarote,Peugeot 208,5.0,Airport terminal,Opodo,224.0,56.0,9.5
2083,Lanzarote,Peugeot 208,5.0,Airport terminal,Argus Car Hire,311.0,78.0,9.5
2084,Lanzarote,Peugeot 208,5.0,Airport terminal,Holiday Autos,546.0,137.0,9.5
2085,Lanzarote,Peugeot 208,5.0,Airport terminal,easyCar,546.0,137.0,7.8
2086,Lanzarote,Citroen C1,4.0,call for pick-up,Rentalcars,207.0,52.0,8.0
2087,Lanzarote,Hyundai i10,4.0,Shuttle,Rentalcars,235.0,59.0,8.0
2088,Lanzarote,Hyundai i10,4.0,Shuttle,Booking.com,235.0,59.0,8.0
2089,Lanzarote,Hyundai i10,4.0,Shuttle,KAYAK,235.0,59.0,8.0
2090,Lanzarote,Hyundai i10,4.0,Shuttle,Opodo,270.0,68.0,9.5
2091,Lanzarote,Hyundai i10,4.0,Shuttle,Argus Car Hire,348.0,87.0,9.5
2092,Lanzarote,Hyundai i10,4.0,Shuttle,Holiday Autos,611.0,153.0,9.5
2093,Lanzarote,Hyundai i10,4.0,Shuttle,easyCar,611.0,153.0,7.8
2094,Lanzarote,Fiat 500,4.0,Airport terminal,Booking.com,232.0,58.0,8.0
2095,Lanzarote,Fiat 500,4.0,Airport terminal,KAYAK,232.0,58.0,8.0
2096,Lanzarote,Fiat 500,4.0,Airport terminal,Opodo,270.0,68.0,9.5
2097,Lanzarote,Fiat 500,4.0,Airport terminal,Argus Car Hire,330.0,83.0,9.5
2098,Lanzarote,Fiat 500,4.0,Airport terminal,Holiday Autos,581.0,146.0,9.5
2099,Lanzarote,Fiat 500,4.0,Airport terminal,easyCar,581.0,146.0,7.8
2100,Lanzarote,Volkswagen Polo,5.0,Shuttle,Opodo,224.0,56.0,9.5
2101,Lanzarote,Volkswagen Polo,5.0,Shuttle,Argus Car Hire,286.0,72.0,9.5
2102,Lanzarote,Volkswagen Polo,5.0,Shuttle,Holiday Autos,503.0,126.0,9.5
2103,Lanzarote,Volkswagen Polo,5.0,Shuttle,easyCar,503.0,126.0,7.8
2104,Lanzarote,Toyota Yaris,4.0,Shuttle,HolidayCars.com,219.0,55.0,9.0
2105,Lanzarote,Toyota Yaris,4.0,Shuttle,Discover Cars,236.0,59.0,9.0
2106,Lanzarote,Seat Leon,5.0,Shuttle,Rentalcars,204.0,51.0,8.0
2107,Lanzarote,Seat Leon,5.0,Shuttle,Booking.com,204.0,51.0,8.0
2108,Lanzarote,Seat Leon,5.0,Shuttle,KAYAK,204.0,51.0,8.0
2109,Lanzarote,Seat Leon,5.0,Shuttle,Enjoy Travel,208.0,52.0,4.5
2110,Lanzarote,Seat Leon,5.0,Shuttle,HolidayCars.com,208.0,52.0,9.0
2111,Lanzarote,Seat Leon,5.0,Shuttle,Opodo,253.0,64.0,9.5
2112,Lanzarote,Seat Leon,5.0,Shuttle,Argus Car Hire,310.0,78.0,9.5
2113,Lanzarote,Seat Leon,5.0,Shuttle,Holiday Autos,545.0,137.0,9.5
2114,Lanzarote,Seat Leon,5.0,Shuttle,easyCar,545.0,137.0,7.8
2115,Lanzarote,Compact car,5.0,call for pick-up,Rentalcars,191.0,48.0,8.0
2116,Lanzarote,Citroen C1,4.0,Shuttle,Opodo,238.0,60.0,9.0
2117,Lanzarote,Citroen C1,4.0,Shuttle,Argus Car Hire,253.0,64.0,9.0
2118,Lanzarote,Citroen C1,4.0,Shuttle,Holiday Autos,254.0,64.0,9.0
2119,Lanzarote,Citroen C1,4.0,Shuttle,easyCar,254.0,64.0,7.8
2120,Lanzarote,Compact car,5.0,Airport terminal,Booking.com,210.0,53.0,8.0
2121,Lanzarote,Compact car,5.0,Airport terminal,KAYAK,210.0,53.0,8.0
2122,Lanzarote,Compact car,5.0,Airport terminal,Opodo,253.0,64.0,9.5
2123,Lanzarote,Compact car,5.0,Airport terminal,Argus Car Hire,320.0,80.0,9.5
2124,Lanzarote,Compact car,5.0,Airport terminal,Holiday Autos,563.0,141.0,9.5
2125,Lanzarote,Compact car,5.0,Airport terminal,easyCar,563.0,141.0,7.8
2126,Lanzarote,Smart Forfour,4.0,Airport terminal,Enjoy Travel,249.0,63.0,5.5
2127,Lanzarote,Smart Forfour,4.0,Airport terminal,HolidayCars.com,249.0,63.0,7.8
2128,Lanzarote,Smart Forfour,4.0,Airport terminal,Discover Cars,266.0,67.0,9.0
2129,Lanzarote,Smart Forfour,4.0,Airport terminal,Rentalcars,269.0,68.0,8.0
2130,Lanzarote,Smart Forfour,4.0,Airport terminal,Booking.com,269.0,68.0,8.0
2131,Lanzarote,Smart Forfour,4.0,Airport terminal,KAYAK,269.0,68.0,8.0
2132,Lanzarote,Smart Forfour,4.0,Airport terminal,Opodo,278.0,70.0,9.5
2133,Lanzarote,Smart Forfour,4.0,Airport terminal,Argus Car Hire,390.0,98.0,9.5
2134,Lanzarote,Smart Forfour,4.0,Airport terminal,Holiday Autos,705.0,177.0,9.5
2135,Lanzarote,Smart Forfour,4.0,Airport terminal,easyCar,705.0,177.0,7.8
2136,Las Vegas,Kia Optima,5.0,Exact address revealed after booking,Turo,67.0,17.0,5.5
2137,Las Vegas,Hyundai Accent,4.0,"9232 West Sahara Avenue, Las Vegas",Wisecars,125.0,32.0,7.2
2138,Las Vegas,Nissan Versa,5.0,"9232 West Sahara Avenue, Las Vegas",Wisecars,132.0,33.0,7.2
2139,Las Vegas,Toyota Camry,5.0,"9232 West Sahara Avenue, Las Vegas",Wisecars,150.0,38.0,7.2
2140,Las Vegas,Hyundai Elantra,5.0,"9232 West Sahara Avenue, Las Vegas",Wisecars,139.0,35.0,7.2
2141,Las Vegas,Toyota Yaris,5.0,Shuttle,VIP Cars,256.0,64.0,7.8
2142,Las Vegas,Toyota Yaris,5.0,Shuttle,Wisecars,282.0,71.0,7.2
2143,Las Vegas,Kia Rio,5.0,"2880 South Las Vegas Boulevard, Las Vegas",Wisecars,662.0,166.0,8.0
2144,Las Vegas,Kia Rio,4.0,Shuttle,KAYAK,452.0,113.0,9.8
2145,Las Vegas,Kia Rio,4.0,Shuttle,QEEQ.COM,452.0,113.0,9.8
2146,Las Vegas,Kia Rio,4.0,Shuttle,Bsp Auto,455.0,114.0,9.0
2147,Las Vegas,Kia Rio,4.0,Shuttle,Booking.com,457.0,115.0,8.0
2148,Las Vegas,Kia Rio,4.0,Shuttle,Rentalcars,472.0,118.0,8.0
2149,Las Vegas,Kia Rio,4.0,Shuttle,Enjoy Travel,487.0,122.0,6.2
2150,Las Vegas,Kia Rio,4.0,Shuttle,HolidayCars.com,488.0,122.0,8.2
2151,Las Vegas,Kia Rio,4.0,Shuttle,VIP Cars,499.0,125.0,9.2
2152,Las Vegas,Kia Rio,4.0,Shuttle,Discover Cars,509.0,128.0,9.0
2153,Las Vegas,Kia Rio,4.0,Shuttle,Opodo,518.0,130.0,9.2
2154,Las Vegas,Kia Rio,4.0,Shuttle,Argus Car Hire,724.0,181.0,9.2
2155,Las Vegas,Kia Rio,4.0,Shuttle,Holiday Autos,1258.0,315.0,9.2
2156,Las Vegas,Kia Rio,4.0,Shuttle,easyCar,1258.0,315.0,8.2
2157,Las Vegas,Ford Fiesta,5.0,LAS,KAYAK,526.0,132.0,9.8
2158,Las Vegas,Ford Fiesta,5.0,LAS,Opodo,539.0,135.0,9.2
2159,Las Vegas,Ford Fiesta,5.0,LAS,Holiday Autos,539.0,135.0,9.2
2160,Las Vegas,Ford Fiesta,5.0,LAS,easyCar,539.0,135.0,8.2
2161,Las Vegas,Ford Fiesta,5.0,LAS,Argus Car Hire,539.0,135.0,9.2
2162,Las Vegas,Ford Fiesta,5.0,LAS,QEEQ.COM,540.0,135.0,9.8
2163,Las Vegas,Ford Fiesta,5.0,LAS,Bsp Auto,567.0,142.0,9.0
2164,Las Vegas,Ford Fiesta,5.0,LAS,Rentalcars,599.0,150.0,8.0
2165,Las Vegas,Ford Fiesta,5.0,LAS,Booking.com,599.0,150.0,8.0
2166,Las Vegas,Ford Fiesta,5.0,Shuttle,KAYAK,479.0,120.0,9.8
2167,Las Vegas,Ford Fiesta,5.0,Shuttle,QEEQ.COM,479.0,120.0,9.8
2168,Las Vegas,Ford Fiesta,5.0,Shuttle,Opodo,605.0,152.0,9.2
2169,Las Vegas,Ford Fiesta,5.0,Shuttle,Argus Car Hire,767.0,192.0,9.2
2170,Las Vegas,Ford Fiesta,5.0,Shuttle,Holiday Autos,1283.0,321.0,9.2
2171,Las Vegas,Ford Fiesta,5.0,Shuttle,easyCar,1283.0,321.0,8.2
2172,Las Vegas,Toyota Camry,5.0,Shuttle,VIP Cars,286.0,72.0,7.8
2173,Las Vegas,Toyota Camry,5.0,Shuttle,Wisecars,315.0,79.0,7.2
2174,Las Vegas,Toyota RAV4,5.0,"9232 West Sahara Avenue, Las Vegas",Wisecars,208.0,52.0,7.2
2175,Las Vegas,Toyota Yaris,4.0,Shuttle,KAYAK,413.0,104.0,9.8
2176,Las Vegas,Toyota Yaris,4.0,Shuttle,QEEQ.COM,413.0,104.0,9.8
2177,Las Vegas,Chevrolet Spark,4.0,Shuttle,Enjoy Travel,430.0,108.0,4.8
2178,Las Vegas,Chevrolet Spark,4.0,Shuttle,HolidayCars.com,430.0,108.0,9.0
2179,Las Vegas,Chevrolet Spark,4.0,Shuttle,KAYAK,443.0,111.0,9.8
2180,Las Vegas,Chevrolet Spark,4.0,Shuttle,QEEQ.COM,443.0,111.0,9.8
2181,Las Vegas,Chevrolet Spark,4.0,Shuttle,VIP Cars,447.0,112.0,9.2
2182,Las Vegas,Chevrolet Spark,4.0,Shuttle,Opodo,539.0,135.0,9.2
2183,Las Vegas,Chevrolet Spark,4.0,Shuttle,Argus Car Hire,709.0,178.0,9.2
2184,Las Vegas,Chevrolet Spark,4.0,Shuttle,Holiday Autos,1246.0,312.0,9.2
2185,Las Vegas,Chevrolet Spark,4.0,Shuttle,easyCar,1246.0,312.0,8.2
2186,Las Vegas,Toyota Camry,5.0,Shuttle,KAYAK,454.0,114.0,9.8
2187,Las Vegas,Toyota Camry,5.0,Shuttle,QEEQ.COM,454.0,114.0,9.8
2188,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,144.0,36.0,9.8
2189,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,163.0,41.0,6.2
2190,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",Booking.com,163.0,41.0,6.2
2191,Amsterdam,Economy car,4.0,"Amsterdam Centraal Station, Amsterdam",KAYAK,163.0,41.0,6.2
2192,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",VIP Cars,157.0,40.0,9.5
2193,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",Discover Cars,158.0,40.0,9.0
2194,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",Wisecars,163.0,41.0,9.8
2195,Amsterdam,Kia Picanto,4.0,"Amsterdam Centraal Station, Amsterdam",Rentalcars,178.0,45.0,6.2
