City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Florence,Hotel Rapallo,"Via Di Santa Caterina D Alessandria 7, 50129 Florence, Tuscany",9.1,ExcellentBased on 641 verified guest reviews,£394total,Expedia
Florence,Bernini Palace,"Piazza San Firenze 29, 50122 Florence, Tuscany",9.2,ExcellentBased on 520 verified guest reviews,£771total,Expedia
Florence,Palazzo Montebello,"Via Garibaldi, 14, 50123 Florence, Tuscany",8.7,GreatBased on 659 verified guest reviews,£522total,Hotels.com
