,City,Car Type,Number of Passengers,Location,Supplier,Total Price,Price,Offer Rating
921,Bangkok,Economy car,5.0,BKK,easyCar,80.0,20.0,8.0
922,Bangkok,Economy car,5.0,BKK,EconomyBookings,81.0,21.0,8.0
923,Bangkok,Economy car,5.0,BKK,Europcar,81.0,21.0,8.2
924,Bangkok,Economy car,5.0,BKK,VIP Cars,84.0,21.0,8.2
925,Bangkok,Toyota Yaris,5.0,DMK,QEEQ.COM,74.0,19.0,9.5
926,Bangkok,Toyota Yaris,5.0,DMK,Booking.com,88.0,22.0,8.2
927,Bangkok,Toyota Yaris,5.0,DMK,Rentalcars,90.0,23.0,8.2
928,Bangkok,Toyota Yaris,5.0,DMK,KAYAK,90.0,23.0,8.2
929,Bangkok,Honda City,5.0,BKK,QEEQ.COM,78.0,20.0,9.8
930,Bangkok,Honda City,5.0,BKK,Rentalcars,86.0,22.0,8.2
931,Bangkok,Honda City,5.0,BKK,EconomyBookings,86.0,22.0,5.8
932,Bangkok,Honda City,5.0,BKK,VIP Cars,86.0,22.0,8.2
933,Bangkok,Honda City,5.0,BKK,Booking.com,86.0,22.0,8.2
934,Bangkok,Honda City,5.0,BKK,KAYAK,86.0,22.0,8.2
935,Bangkok,Honda City,5.0,BKK,Sixt,89.0,23.0,8.2
936,Bangkok,Honda City,5.0,BKK,Discover Cars,94.0,24.0,9.2
937,Bangkok,Honda City,5.0,BKK,Opodo,95.0,24.0,9.5
938,Bangkok,Honda City,5.0,BKK,Argus Car Hire,121.0,31.0,9.5
939,Bangkok,Honda City,5.0,BKK,Holiday Autos,212.0,53.0,9.5
940,Bangkok,Honda City,5.0,BKK,easyCar,212.0,53.0,8.2
941,Bangkok,Mini car,5.0,BKK,QEEQ.COM,74.0,19.0,9.8
942,Bangkok,Mini car,5.0,BKK,EconomyBookings,80.0,20.0,8.0
943,Bangkok,Mini car,5.0,BKK,Europcar,80.0,20.0,8.2
944,Bangkok,Nissan Almera,5.0,DMK,QEEQ.COM,74.0,19.0,9.5
945,Bangkok,Nissan Almera,5.0,DMK,Booking.com,81.0,21.0,8.2
946,Bangkok,Nissan Almera,5.0,DMK,Rentalcars,83.0,21.0,8.2
947,Bangkok,Nissan Almera,5.0,DMK,KAYAK,83.0,21.0,8.2
948,Bangkok,Nissan Almera,5.0,DMK,Opodo,97.0,25.0,9.5
949,Bangkok,Nissan Almera,5.0,DMK,Argus Car Hire,124.0,31.0,9.5
950,Bangkok,Nissan Almera,5.0,DMK,Holiday Autos,218.0,55.0,9.5
951,Bangkok,Nissan Almera,5.0,DMK,easyCar,218.0,55.0,8.0
952,Bangkok,Honda Brio,4.0,DMK,QEEQ.COM,74.0,19.0,9.5
953,Bangkok,Honda Brio,4.0,DMK,Opodo,90.0,23.0,9.5
954,Bangkok,Honda Brio,4.0,DMK,Argus Car Hire,115.0,29.0,9.5
955,Bangkok,Honda Brio,4.0,DMK,Holiday Autos,201.0,51.0,9.5
956,Bangkok,Honda Brio,4.0,DMK,easyCar,201.0,51.0,8.0
957,Bangkok,Honda City,5.0,BKK,QEEQ.COM,79.0,20.0,9.8
958,Bangkok,Honda City,5.0,BKK,Rentalcars,88.0,22.0,8.2
959,Bangkok,Honda City,5.0,BKK,Booking.com,88.0,22.0,8.2
960,Bangkok,Honda City,5.0,BKK,KAYAK,88.0,22.0,8.2
961,Bangkok,Honda City,5.0,BKK,Opodo,97.0,25.0,9.5
962,Bangkok,Honda City,5.0,BKK,EconomyBookings,102.0,26.0,5.8
963,Bangkok,Honda City,5.0,BKK,Argus Car Hire,123.0,31.0,9.5
964,Bangkok,Honda City,5.0,BKK,Holiday Autos,217.0,55.0,9.5
965,Bangkok,Honda City,5.0,BKK,easyCar,217.0,55.0,8.0
966,Bangkok,Toyota Yaris,5.0,"No.46 North Sathorn Rd, Bangkok",VIP Cars,73.0,19.0,8.2
967,Bangkok,Toyota Yaris,5.0,"No.46 North Sathorn Rd, Bangkok",Rentalcars,85.0,22.0,8.2
968,Bangkok,Toyota Yaris,5.0,"No.46 North Sathorn Rd, Bangkok",KAYAK,85.0,22.0,8.2
969,Bangkok,Toyota Yaris,5.0,"No.46 North Sathorn Rd, Bangkok",Booking.com,86.0,22.0,8.2
970,Bangkok,Toyota Yaris,5.0,"1St Floor 2371 Petchburee Building New Petchburee Rd, Bangkok",VIP Cars,83.0,21.0,9.2
971,Bangkok,Toyota Yaris,4.0,"72/8-9 North Sathon Rd, Bangkok",VIP Cars,69.0,18.0,7.0
972,Bangkok,Honda City,5.0,BKK,QEEQ.COM,87.0,22.0,9.8
973,Bangkok,Honda City,5.0,BKK,Rentalcars,98.0,25.0,8.2
974,Bangkok,Honda City,5.0,BKK,EconomyBookings,98.0,25.0,5.8
975,Bangkok,Honda City,5.0,BKK,Booking.com,98.0,25.0,8.2
976,Bangkok,Honda City,5.0,BKK,KAYAK,98.0,25.0,8.2
977,Bangkok,Honda City,5.0,BKK,Opodo,107.0,27.0,9.5
978,Bangkok,Honda City,5.0,BKK,Argus Car Hire,137.0,35.0,9.5
979,Bangkok,Honda City,5.0,BKK,Holiday Autos,241.0,61.0,9.5
980,Bangkok,Honda City,5.0,BKK,easyCar,241.0,61.0,8.0
981,Bangkok,Toyota Yaris,4.0,DMK,Rentalcars,79.0,20.0,8.2
982,Bangkok,Toyota Yaris,4.0,DMK,KAYAK,79.0,20.0,8.2
983,Bangkok,Toyota Yaris,4.0,DMK,QEEQ.COM,143.0,36.0,9.8
984,Bali,,5.0,DPS,KAYAK,188.0,47.0,9.8
985,Bali,,5.0,DPS,Avis,188.0,47.0,9.0
986,Bali,,7.0,Airport terminal,KAYAK,240.0,60.0,9.8
987,Bali,,7.0,Airport terminal,QEEQ.COM,240.0,60.0,9.8
988,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,86.0,22.0,8.0
989,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,87.0,22.0,8.0
990,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,88.0,22.0,8.0
991,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,92.0,23.0,8.0
992,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,87.0,22.0,8.0
993,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,88.0,22.0,8.0
994,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,89.0,23.0,8.0
995,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,93.0,24.0,8.0
996,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,101.0,26.0,8.0
997,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,104.0,26.0,8.0
998,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,105.0,27.0,8.0
999,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,107.0,27.0,8.0
1000,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",Wisecars,254.0,64.0,8.0
1001,Paris,Fiat 500,4.0,LBG,KAYAK,88.0,22.0,7.2
1002,Paris,Fiat 500,4.0,LBG,QEEQ.COM,88.0,22.0,7.2
1003,Paris,Fiat 500,4.0,LBG,HolidayCars.com,91.0,23.0,5.8
1004,Paris,Fiat 500,4.0,LBG,EconomyBookings,96.0,24.0,5.8
1005,Paris,Fiat 500,4.0,LBG,Opodo,100.0,25.0,7.0
1006,Paris,Fiat 500,4.0,LBG,Holiday Autos,101.0,26.0,7.0
1007,Paris,Fiat 500,4.0,LBG,Argus Car Hire,101.0,26.0,7.0
1008,Paris,Fiat 500,4.0,LBG,easyCar,101.0,26.0,6.0
1009,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,102.0,26.0,8.0
1010,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,105.0,27.0,8.0
1011,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,106.0,27.0,8.0
1012,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,108.0,27.0,8.0
1013,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",Wisecars,254.0,64.0,8.0
1014,Paris,Fiat 500,4.0,"Gare De Lest, Effia P2 Niv -1, Paris",EconomyBookings,89.0,23.0,7.0
1015,Paris,Fiat 500,4.0,ORY,Rentalcars,117.0,30.0,7.0
1016,Paris,Fiat 500,4.0,ORY,EconomyBookings,117.0,30.0,8.0
1017,Paris,Fiat 500,4.0,ORY,VIP Cars,117.0,30.0,9.8
1018,Paris,Fiat 500,4.0,ORY,Booking.com,117.0,30.0,7.0
1019,Paris,Fiat 500,4.0,ORY,Opodo,117.0,30.0,9.0
1020,Paris,Fiat 500,4.0,ORY,Holiday Autos,117.0,30.0,9.0
1021,Paris,Fiat 500,4.0,ORY,Argus Car Hire,117.0,30.0,9.0
1022,Paris,Fiat 500,4.0,ORY,Enjoy Travel,117.0,30.0,4.8
1023,Paris,Fiat 500,4.0,ORY,Hertz,117.0,30.0,6.2
1024,Paris,Fiat 500,4.0,ORY,KAYAK,117.0,30.0,7.0
1025,Paris,Fiat 500,4.0,ORY,easyCar,117.0,30.0,8.0
1026,Paris,Fiat 500,4.0,LBG,KAYAK,101.0,26.0,9.2
1027,Paris,Fiat 500,4.0,LBG,QEEQ.COM,101.0,26.0,9.2
1028,Paris,Fiat 500,4.0,LBG,HolidayCars.com,102.0,26.0,8.0
1029,Paris,Fiat 500,4.0,LBG,EconomyBookings,104.0,26.0,8.0
1030,Paris,Fiat 500,4.0,LBG,Opodo,104.0,26.0,9.0
1031,Paris,Fiat 500,4.0,LBG,Holiday Autos,104.0,26.0,9.0
1032,Paris,Fiat 500,4.0,LBG,Argus Car Hire,104.0,26.0,9.0
1033,Paris,Fiat 500,4.0,LBG,easyCar,104.0,26.0,8.0
1034,Paris,Fiat 500,4.0,LBG,Europcar,104.0,26.0,8.0
1035,Paris,Fiat 500X,5.0,LBG,KAYAK,114.0,29.0,9.2
1036,Paris,Fiat 500X,5.0,LBG,QEEQ.COM,114.0,29.0,9.2
1037,Paris,Fiat 500X,5.0,LBG,HolidayCars.com,115.0,29.0,8.0
1038,Paris,Fiat 500X,5.0,LBG,EconomyBookings,117.0,30.0,8.0
1039,Paris,Fiat 500X,5.0,LBG,Europcar,117.0,30.0,8.0
1040,Paris,Opel Corsa,4.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,100.0,25.0,8.0
1041,Paris,Opel Corsa,4.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,100.0,25.0,8.0
1042,Paris,Opel Corsa,4.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,104.0,26.0,8.0
1043,Paris,Opel Corsa,4.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,106.0,27.0,8.0
1044,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,95.0,24.0,8.0
1045,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,97.0,25.0,8.0
1046,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,98.0,25.0,7.2
1047,Paris,Renault Twingo,4.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,101.0,26.0,8.0
1048,Paris,Fiat 500,4.0,"48 Bis Boulevard De Bercy, Paris",VIP Cars,154.0,39.0,8.0
1049,Paris,Opel Corsa,5.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,101.0,26.0,8.0
1050,Paris,Opel Corsa,5.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,104.0,26.0,8.0
1051,Paris,Opel Corsa,5.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,105.0,27.0,8.0
1052,Paris,Opel Corsa,5.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,107.0,27.0,8.0
1053,Paris,Toyota Yaris,5.0,LBG,KAYAK,99.0,25.0,7.2
1054,Paris,Toyota Yaris,5.0,LBG,QEEQ.COM,99.0,25.0,7.2
1055,Paris,Toyota Yaris,5.0,LBG,HolidayCars.com,102.0,26.0,5.8
1056,Paris,Toyota Yaris,5.0,LBG,EconomyBookings,108.0,27.0,5.8
1057,Paris,Toyota Yaris,5.0,LBG,Opodo,112.0,28.0,7.0
1058,Paris,Toyota Yaris,5.0,LBG,Holiday Autos,113.0,29.0,7.0
1059,Paris,Toyota Yaris,5.0,LBG,Argus Car Hire,113.0,29.0,7.0
1060,Paris,Toyota Yaris,5.0,LBG,easyCar,113.0,29.0,6.0
1061,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",HolidayCars.com,112.0,28.0,8.0
1062,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",EconomyBookings,115.0,29.0,8.0
1063,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",VIP Cars,117.0,30.0,7.2
1064,Paris,Peugeot 308,5.0,"Paris Gare Montparnasse - Rrs, Paris",Discover Cars,119.0,30.0,8.0
1065,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",VIP Cars,17.0,5.0,9.2
1066,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",Enjoy Travel,17.0,5.0,6.2
1067,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",HolidayCars.com,24.0,6.0,8.5
1068,Malta,,4.0,Shuttle,Rentalcars,28.0,7.0,7.5
1069,Malta,,4.0,Shuttle,Booking.com,28.0,7.0,7.5
1070,Malta,,4.0,Shuttle,KAYAK,28.0,7.0,7.5
1071,Malta,,4.0,Shuttle,Discover Cars,29.0,8.0,9.2
1072,Malta,,4.0,Shuttle,Zest Car Rental,30.0,8.0,9.2
1073,Malta,,,Shuttle,Discover Cars,36.0,9.0,9.2
1074,Malta,,5.0,Shuttle,Rentalcars,29.0,8.0,7.5
1075,Malta,,5.0,Shuttle,Booking.com,29.0,8.0,7.5
1076,Malta,,5.0,Shuttle,KAYAK,29.0,8.0,7.5
1077,Malta,,5.0,Shuttle,Discover Cars,31.0,8.0,9.2
1078,Malta,,5.0,Shuttle,Zest Car Rental,32.0,8.0,9.2
1079,Malta,,4.0,Shuttle,KAYAK,30.0,8.0,10.0
1080,Malta,,4.0,Shuttle,QEEQ.COM,30.0,8.0,10.0
1081,Malta,,4.0,Shuttle,EconomyBookings,31.0,8.0,6.2
1082,Malta,,4.0,Shuttle,Enjoy Travel,31.0,8.0,6.2
1083,Malta,,4.0,Shuttle,HolidayCars.com,35.0,9.0,8.5
1084,Malta,,4.0,Shuttle,Rentalcars,38.0,10.0,7.5
1085,Malta,,4.0,Shuttle,Booking.com,38.0,10.0,7.5
1086,Malta,,4.0,Shuttle,Opodo,41.0,11.0,9.5
1087,Malta,,4.0,Shuttle,Argus Car Hire,74.0,19.0,9.5
1088,Malta,,4.0,Shuttle,Holiday Autos,83.0,21.0,9.5
1089,Malta,,4.0,Shuttle,easyCar,83.0,21.0,8.5
1090,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",VIP Cars,28.0,7.0,9.2
1091,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",Enjoy Travel,29.0,8.0,6.2
1092,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",HolidayCars.com,35.0,9.0,8.5
1093,Malta,,5.0,Shuttle,KAYAK,33.0,9.0,10.0
1094,Malta,,5.0,Shuttle,QEEQ.COM,33.0,9.0,10.0
1095,Malta,,5.0,Shuttle,KAYAK,33.0,9.0,10.0
1096,Malta,,5.0,Shuttle,QEEQ.COM,33.0,9.0,10.0
1097,Malta,,5.0,Shuttle,Enjoy Travel,33.0,9.0,6.2
1098,Malta,,5.0,Shuttle,HolidayCars.com,39.0,10.0,8.5
1099,Malta,,5.0,Shuttle,Rentalcars,40.0,10.0,7.5
1100,Malta,,5.0,Shuttle,Booking.com,40.0,10.0,7.5
1101,Malta,,5.0,Shuttle,Discover Cars,41.0,11.0,9.2
1102,Malta,,5.0,Shuttle,Opodo,44.0,11.0,9.5
1103,Malta,,5.0,Shuttle,Argus Car Hire,76.0,19.0,9.5
1104,Malta,,5.0,Shuttle,Holiday Autos,92.0,23.0,9.5
1105,Malta,,5.0,Shuttle,easyCar,92.0,23.0,8.5
1106,Malta,,5.0,Shuttle,Discover Cars,31.0,8.0,9.2
1107,Malta,,4.0,Shuttle,Opodo,42.0,11.0,9.5
1108,Malta,,4.0,Shuttle,Discover Cars,43.0,11.0,9.2
1109,Malta,,4.0,Shuttle,Argus Car Hire,70.0,18.0,9.5
1110,Malta,,4.0,Shuttle,Holiday Autos,86.0,22.0,9.5
1111,Malta,,4.0,Shuttle,easyCar,86.0,22.0,8.5
1112,Malta,,4.0,Shuttle,KAYAK,33.0,9.0,10.0
1113,Malta,,4.0,Shuttle,QEEQ.COM,33.0,9.0,10.0
1114,Malta,,4.0,Shuttle,Enjoy Travel,35.0,9.0,6.2
1115,Malta,,4.0,Shuttle,EconomyBookings,36.0,9.0,6.2
1116,Malta,,4.0,Shuttle,HolidayCars.com,40.0,10.0,8.5
1117,Malta,,4.0,Shuttle,Zest Car Rental,42.0,11.0,9.2
1118,Malta,,4.0,Shuttle,Discover Cars,45.0,12.0,9.2
1119,Malta,,4.0,Shuttle,Rentalcars,46.0,12.0,7.5
1120,Malta,,4.0,Shuttle,Booking.com,46.0,12.0,7.5
1121,Malta,,4.0,Shuttle,Opodo,46.0,12.0,9.5
1122,Malta,,4.0,Shuttle,Argus Car Hire,73.0,19.0,9.5
1123,Malta,,4.0,Shuttle,Holiday Autos,96.0,24.0,9.5
1124,Malta,,4.0,Shuttle,easyCar,96.0,24.0,8.5
1125,Malta,,5.0,Shuttle,KAYAK,28.0,7.0,10.0
1126,Malta,,5.0,Shuttle,QEEQ.COM,28.0,7.0,10.0
1127,Malta,,5.0,Shuttle,Rentalcars,35.0,9.0,7.5
1128,Malta,,5.0,Shuttle,Booking.com,35.0,9.0,7.5
1129,Malta,,5.0,Shuttle,KAYAK,36.0,9.0,10.0
1130,Malta,,5.0,Shuttle,QEEQ.COM,36.0,9.0,10.0
1131,Malta,,5.0,Shuttle,EconomyBookings,37.0,10.0,6.2
1132,Malta,,5.0,Shuttle,Enjoy Travel,37.0,10.0,6.2
1133,Malta,,5.0,Shuttle,HolidayCars.com,40.0,10.0,8.5
1134,Malta,,5.0,Shuttle,Rentalcars,43.0,11.0,7.5
1135,Malta,,5.0,Shuttle,Booking.com,43.0,11.0,7.5
1136,Malta,,5.0,Shuttle,Opodo,46.0,12.0,9.5
1137,Malta,,5.0,Shuttle,Argus Car Hire,79.0,20.0,9.5
1138,Malta,,5.0,Shuttle,Holiday Autos,101.0,26.0,9.5
1139,Malta,,5.0,Shuttle,easyCar,101.0,26.0,8.5
1140,Malta,,5.0,Shuttle,Discover Cars,33.0,9.0,9.2
1141,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",VIP Cars,34.0,9.0,9.2
1142,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",Enjoy Travel,34.0,9.0,6.2
1143,Malta,,5.0,"Rua Do Barreiro 492 - Armazem B, Maia (Porto)",HolidayCars.com,40.0,10.0,8.5
1144,Edinburgh,,4.0,Shuttle,VIP Cars,49.0,13.0,7.2
1145,Edinburgh,,4.0,Shuttle,EconomyBookings,53.0,14.0,5.8
1146,Edinburgh,,4.0,Shuttle,HolidayCars.com,56.0,14.0,5.8
1147,Edinburgh,,4.0,Shuttle,Booking.com,59.0,15.0,6.0
1148,Edinburgh,,4.0,Shuttle,Rentalcars,61.0,16.0,6.0
1149,Edinburgh,,4.0,Shuttle,KAYAK,61.0,16.0,6.0
1150,Edinburgh,,4.0,Shuttle,Opodo,63.0,16.0,7.5
1151,Edinburgh,,4.0,Shuttle,Discover Cars,88.0,22.0,6.0
1152,Edinburgh,,4.0,Shuttle,Argus Car Hire,88.0,22.0,7.5
1153,Edinburgh,,4.0,Shuttle,Bsp Auto,139.0,35.0,7.0
1154,Edinburgh,,4.0,Shuttle,Holiday Autos,141.0,36.0,7.5
1155,Edinburgh,,4.0,Shuttle,easyCar,141.0,36.0,6.0
1156,Edinburgh,,5.0,EDI,VIP Cars,53.0,14.0,7.2
1157,Edinburgh,,5.0,EDI,QEEQ.COM,53.0,14.0,7.8
1158,Edinburgh,,5.0,EDI,HolidayCars.com,59.0,15.0,5.8
1159,Edinburgh,,5.0,EDI,Booking.com,62.0,16.0,6.0
1160,Edinburgh,,5.0,EDI,Rentalcars,64.0,16.0,6.0
1161,Edinburgh,,5.0,EDI,KAYAK,64.0,16.0,6.0
1162,Edinburgh,,5.0,EDI,Opodo,67.0,17.0,7.5
1163,Edinburgh,,5.0,EDI,Discover Cars,91.0,23.0,6.0
1164,Edinburgh,,5.0,EDI,Argus Car Hire,91.0,23.0,7.5
1165,Edinburgh,,5.0,EDI,Bsp Auto,141.0,36.0,7.0
1166,Edinburgh,,5.0,EDI,Holiday Autos,151.0,38.0,7.5
1167,Edinburgh,,5.0,EDI,easyCar,151.0,38.0,6.0
1168,Edinburgh,,5.0,EDI,VIP Cars,58.0,15.0,7.2
1169,Edinburgh,,5.0,EDI,QEEQ.COM,59.0,15.0,7.8
1170,Edinburgh,,5.0,EDI,HolidayCars.com,63.0,16.0,5.8
1171,Edinburgh,,5.0,EDI,Booking.com,67.0,17.0,6.0
1172,Edinburgh,,5.0,EDI,Rentalcars,69.0,18.0,6.0
1173,Edinburgh,,5.0,EDI,KAYAK,69.0,18.0,6.0
1174,Edinburgh,,5.0,EDI,Opodo,74.0,19.0,7.5
1175,Edinburgh,,5.0,EDI,Argus Car Hire,96.0,24.0,7.5
1176,Edinburgh,,5.0,EDI,Bsp Auto,146.0,37.0,7.0
1177,Edinburgh,,5.0,EDI,Holiday Autos,167.0,42.0,7.5
1178,Edinburgh,,5.0,EDI,easyCar,167.0,42.0,6.0
1179,Edinburgh,,5.0,EDI,VIP Cars,60.0,15.0,7.2
1180,Edinburgh,,5.0,EDI,QEEQ.COM,64.0,16.0,7.8
1181,Edinburgh,,5.0,EDI,HolidayCars.com,65.0,17.0,5.8
1182,Edinburgh,,5.0,EDI,Booking.com,69.0,18.0,6.0
1183,Edinburgh,,5.0,EDI,Rentalcars,71.0,18.0,6.0
1184,Edinburgh,,5.0,EDI,KAYAK,71.0,18.0,6.0
1185,Edinburgh,,5.0,EDI,Opodo,84.0,21.0,7.5
1186,Edinburgh,,5.0,EDI,Discover Cars,98.0,25.0,6.0
1187,Edinburgh,,5.0,EDI,Argus Car Hire,108.0,27.0,7.5
1188,Edinburgh,,5.0,EDI,Holiday Autos,189.0,48.0,7.5
1189,Edinburgh,,5.0,EDI,easyCar,189.0,48.0,6.0
1190,Edinburgh,,5.0,EDI,QEEQ.COM,61.0,16.0,7.8
1191,Edinburgh,,5.0,EDI,EconomyBookings,65.0,17.0,5.8
1192,Edinburgh,,5.0,EDI,Opodo,77.0,20.0,7.5
1193,Edinburgh,,5.0,EDI,Argus Car Hire,99.0,25.0,7.5
1194,Edinburgh,,5.0,EDI,Bsp Auto,148.0,37.0,7.0
1195,Edinburgh,,5.0,EDI,Holiday Autos,173.0,44.0,7.5
1196,Edinburgh,,5.0,EDI,easyCar,173.0,44.0,6.0
1197,Edinburgh,,5.0,EDI,VIP Cars,66.0,17.0,7.2
1198,Edinburgh,,5.0,EDI,HolidayCars.com,69.0,18.0,5.8
1199,Edinburgh,,5.0,EDI,QEEQ.COM,70.0,18.0,7.8
1200,Edinburgh,,5.0,EDI,Booking.com,75.0,19.0,6.0
1201,Edinburgh,,5.0,EDI,Rentalcars,77.0,20.0,6.0
1202,Edinburgh,,5.0,EDI,KAYAK,77.0,20.0,6.0
1203,Edinburgh,,5.0,EDI,Discover Cars,103.0,26.0,6.0
1204,Edinburgh,,5.0,EDI,QEEQ.COM,74.0,19.0,7.8
1205,Edinburgh,,5.0,EDI,Opodo,84.0,21.0,7.5
1206,Edinburgh,,5.0,EDI,Argus Car Hire,108.0,27.0,7.5
1207,Edinburgh,,5.0,EDI,Holiday Autos,189.0,48.0,7.5
1208,Edinburgh,,5.0,EDI,easyCar,189.0,48.0,6.0
1209,Edinburgh,,5.0,Shuttle,Bsp Auto,153.0,39.0,7.0
1210,Edinburgh,,7.0,EDI,VIP Cars,77.0,20.0,7.2
1211,Edinburgh,,7.0,EDI,QEEQ.COM,81.0,21.0,7.8
1212,Edinburgh,,7.0,EDI,EconomyBookings,83.0,21.0,5.8
1213,Edinburgh,,7.0,EDI,Discover Cars,113.0,29.0,6.0
1214,Edinburgh,,2.0,EDI,VIP Cars,49.0,13.0,7.2
1215,Edinburgh,,2.0,EDI,QEEQ.COM,50.0,13.0,7.8
1216,Edinburgh,,2.0,EDI,HolidayCars.com,65.0,17.0,5.8
1217,Edinburgh,,2.0,EDI,Opodo,77.0,20.0,7.5
1218,Edinburgh,,2.0,EDI,Discover Cars,88.0,22.0,6.0
1219,Edinburgh,,2.0,EDI,Argus Car Hire,99.0,25.0,7.5
1220,Edinburgh,,2.0,EDI,Bsp Auto,139.0,35.0,7.0
1221,Edinburgh,,2.0,EDI,Wisecars,218.0,55.0,7.2
1222,Edinburgh,,2.0,EDI,EconomyBookings,220.0,55.0,5.8
1223,Edinburgh,,4.0,Shuttle,QEEQ.COM,141.0,36.0,9.8
1224,Edinburgh,,4.0,Shuttle,Bsp Auto,150.0,38.0,8.0
1225,Edinburgh,,4.0,Shuttle,Rentalcars,164.0,41.0,8.0
1226,Edinburgh,,4.0,Shuttle,EconomyBookings,164.0,41.0,8.0
1227,Edinburgh,,4.0,Shuttle,Booking.com,164.0,41.0,8.0
1228,Edinburgh,,4.0,Shuttle,Enjoy Travel,164.0,41.0,4.5
1229,Edinburgh,,4.0,Shuttle,Hertz,164.0,41.0,5.8
1230,Edinburgh,,4.0,Shuttle,KAYAK,164.0,41.0,8.0
1231,Edinburgh,,4.0,Shuttle,HolidayCars.com,167.0,42.0,8.0
1232,Edinburgh,,5.0,EDI,Booking.com,74.0,19.0,6.0
1233,Edinburgh,,5.0,EDI,Rentalcars,77.0,20.0,6.0
1234,Edinburgh,,5.0,EDI,KAYAK,77.0,20.0,6.0
1235,Edinburgh,,,EDI,Booking.com,74.0,19.0,6.0
1236,Edinburgh,,,EDI,Rentalcars,76.0,19.0,6.0
1237,Edinburgh,,,EDI,KAYAK,76.0,19.0,6.0
1238,Edinburgh,,4.0,"65/67 Salamander Street, Edinburgh",KAYAK,165.0,42.0,9.8
1239,Edinburgh,,4.0,"65/67 Salamander Street, Edinburgh",Booking.com,170.0,43.0,8.0
1240,Edinburgh,,4.0,"65/67 Salamander Street, Edinburgh",Rentalcars,170.0,43.0,8.0
1241,Edinburgh,,4.0,"65/67 Salamander Street, Edinburgh",EconomyBookings,170.0,43.0,8.0
1242,Edinburgh,,4.0,"24 East London Street, Edinburgh",Bsp Auto,147.0,37.0,9.2
1243,Edinburgh,,4.0,"24 East London Street, Edinburgh",EconomyBookings,155.0,39.0,4.5
1244,Edinburgh,,4.0,"24 East London Street, Edinburgh",Enjoy Travel,155.0,39.0,4.5
